sort_num,refnum,refname,invasive_species,trophic_invader,response_var,response_fxnlgrp,habitat_type,study_type,es_num,es_num2,smd,var,SMD calculation notes,citations,fund_NSF,fund_FWS,fund_NOAA,fund_EPA,fund_USDA,fund_conserv,Funding Sources,Funding notes,Journal,journal_category,pubyear,impactfactor,impactfactor_year,lastauth_country,carp,zebra_mussel,phragmites,spartina,last_author_region,same_first_author,last_author_english
587,141,vazquez-luis2008,Caulerpa taxifolia,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,345,253,-2.7,2.23,,53,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ́n de Alicante",city institute of culture,Marine Environmental Research,General,2008,2.032,2008,Spain,0,0,0,0,Europe,vazquez-luis,0
588,142,vazquez-luis2009,Caulerpa taxifolia,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,346,254,1.38,1.07,,37,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ́n de Alicante",city institute of culture,"Estuarine, Coastal and Shelf Science",Ecosystem,2009,1.97,2009,Spain,0,0,0,0,Europe,vazquez-luis,0
589,142,vazquez-luis2009,Caulerpa taxifolia,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,346,254,2.06,1.58,,37,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ́n de Alicante",city institute of culture,"Estuarine, Coastal and Shelf Science",Ecosystem,2009,1.97,2009,Spain,0,0,0,0,Europe,vazquez-luis,0
590,142,vazquez-luis2009,Caulerpa taxifolia,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,346,254,1.06,0.91,,37,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ́n de Alicante",city institute of culture,"Estuarine, Coastal and Shelf Science",Ecosystem,2009,1.97,2009,Spain,0,0,0,0,Europe,vazquez-luis,0
591,142,vazquez-luis2009,Caulerpa taxifolia,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,346,254,1.4,1.09,,37,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ́n de Alicante",city institute of culture,"Estuarine, Coastal and Shelf Science",Ecosystem,2009,1.97,2009,Spain,0,0,0,0,Europe,vazquez-luis,0
592,142,vazquez-luis2009,Caulerpa taxifolia,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,347,255,2.81,2.36,,37,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ́n de Alicante",city institute of culture,"Estuarine, Coastal and Shelf Science",Ecosystem,2009,1.97,2009,Spain,0,0,0,0,Europe,vazquez-luis,0
593,142,vazquez-luis2009,Caulerpa taxifolia,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,347,255,3.69,3.59,,37,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ́n de Alicante",city institute of culture,"Estuarine, Coastal and Shelf Science",Ecosystem,2009,1.97,2009,Spain,0,0,0,0,Europe,vazquez-luis,0
594,142,vazquez-luis2009,Caulerpa taxifolia,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,347,255,1.29,1.02,,37,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ́n de Alicante",city institute of culture,"Estuarine, Coastal and Shelf Science",Ecosystem,2009,1.97,2009,Spain,0,0,0,0,Europe,vazquez-luis,0
595,142,vazquez-luis2009,Caulerpa taxifolia,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,347,255,1.11,0.93,,37,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ́n de Alicante",city institute of culture,"Estuarine, Coastal and Shelf Science",Ecosystem,2009,1.97,2009,Spain,0,0,0,0,Europe,vazquez-luis,0
345,143,volta2013,Abramis brama,Predator,Physiochemistry,Nutrients-N,Lake,Observational,348,256,2.64,0.95,,7,1,0,1,1,0,1,"(1) WISER (Water bodies in Europe: Integrative Systems to assess Ecological status and Recovery), (2) European Union 7th Framework Programme, Theme 6 (Environment including Climate Change, contract No. 226273; project REFRESH, CIRCE, CRES, CLEAR), (3) LIFE08 ENV/ IT/000413 INHABIT project, (4) The Danish Council for Independent Research: Natural Sciences (272-08-0406), (5) Fondazione Comunitaria del VCO ",,Biological Invasions,Invasions,2013,2.716,2013,UK,0,0,0,0,Europe,volta,1
346,143,volta2013,Abramis brama,Predator,Physiochemistry,Nutrients-N,Lake,Observational,348,256,0.88,0.46,,7,1,0,1,1,0,1,"(1) WISER (Water bodies in Europe: Integrative Systems to assess Ecological status and Recovery), (2) European Union 7th Framework Programme, Theme 6 (Environment including Climate Change, contract No. 226273; project REFRESH, CIRCE, CRES, CLEAR), (3) LIFE08 ENV/ IT/000413 INHABIT project, (4) The Danish Council for Independent Research: Natural Sciences (272-08-0406), (5) Fondazione Comunitaria del VCO ",,Biological Invasions,Invasions,2013,2.716,2013,UK,0,0,0,0,Europe,volta,1
344,143,volta2013,Abramis brama,Predator,Physiochemistry,Nutrients-P,Lake,Observational,349,256,0.86,0.46,,7,1,0,1,1,0,1,"(1) WISER (Water bodies in Europe: Integrative Systems to assess Ecological status and Recovery), (2) European Union 7th Framework Programme, Theme 6 (Environment including Climate Change, contract No. 226273; project REFRESH, CIRCE, CRES, CLEAR), (3) LIFE08 ENV/ IT/000413 INHABIT project, (4) The Danish Council for Independent Research: Natural Sciences (272-08-0406), (5) Fondazione Comunitaria del VCO ",,Biological Invasions,Invasions,2013,2.716,2013,UK,0,0,0,0,Europe,volta,1
343,143,volta2013,Abramis brama,Predator,Physiochemistry,Turbidity,Lake,Observational,350,256,0.22,0.4,,7,1,0,1,1,0,1,"(1) WISER (Water bodies in Europe: Integrative Systems to assess Ecological status and Recovery), (2) European Union 7th Framework Programme, Theme 6 (Environment including Climate Change, contract No. 226273; project REFRESH, CIRCE, CRES, CLEAR), (3) LIFE08 ENV/ IT/000413 INHABIT project, (4) The Danish Council for Independent Research: Natural Sciences (272-08-0406), (5) Fondazione Comunitaria del VCO ",,Biological Invasions,Invasions,2013,2.716,2013,UK,0,0,0,0,Europe,volta,1
662,144,wernberg2004,Sargassum muticum,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,351,257,0.89,0.42,,55,0,0,0,0,0,0,NA,NA,Helgoland Marine Research,Ecosystem,2004,0.861,2004,Denmark,0,0,0,0,Europe,wernberg,0
663,144,wernberg2004,Sargassum muticum,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,351,257,1.29,0.53,,55,0,0,0,0,0,0,NA,NA,Helgoland Marine Research,Ecosystem,2004,0.861,2004,Denmark,0,0,0,0,Europe,wernberg,0
664,144,wernberg2004,Sargassum muticum,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,351,257,0.94,0.43,,55,0,0,0,0,0,0,NA,NA,Helgoland Marine Research,Ecosystem,2004,0.861,2004,Denmark,0,0,0,0,Europe,wernberg,0
665,144,wernberg2004,Sargassum muticum,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,351,257,0.64,0.43,,55,0,0,0,0,0,0,NA,NA,Helgoland Marine Research,Ecosystem,2004,0.861,2004,Denmark,0,0,0,0,Europe,wernberg,0
619,145,wilson2009,Myriophyllum spicatum,Primary-producer,Abundance,Benthic Invertebrates,Lake,Observational,352,258,-0.4,0.32,,19,1,0,0,0,0,0,(1) NSERC,NA,Canadian Journal of Fisheries and Aquatic Sciences,General,2009,1.951,2009,Canada,0,0,0,0,North America,wilson,1
620,145,wilson2009,Myriophyllum spicatum,Primary-producer,Abundance,Benthic Invertebrates,River,Observational,352,258,-0.88,0.32,,19,1,0,0,0,0,0,(1) NSERC,NA,Canadian Journal of Fisheries and Aquatic Sciences,General,2009,1.951,2009,Canada,0,0,0,0,North America,wilson,1
621,145,wilson2009,Myriophyllum spicatum,Primary-producer,Abundance,Benthic Invertebrates,Lake,Observational,352,258,0.68,0.12,,19,1,0,0,0,0,0,(1) NSERC,NA,Canadian Journal of Fisheries and Aquatic Sciences,General,2009,1.951,2009,Canada,0,0,0,0,North America,wilson,1
622,145,wilson2009,Myriophyllum spicatum,Primary-producer,Abundance,Benthic Invertebrates,Lake,Observational,352,258,1.28,0.28,,19,1,0,0,0,0,0,(1) NSERC,NA,Canadian Journal of Fisheries and Aquatic Sciences,General,2009,1.951,2009,Canada,0,0,0,0,North America,wilson,1
623,145,wilson2009,Myriophyllum spicatum,Primary-producer,Diversity,Benthic Invertebrates,Lake,Observational,353,259,-0.36,0.51,,19,1,0,0,0,0,0,(1) NSERC,NA,Canadian Journal of Fisheries and Aquatic Sciences,General,2009,1.951,2009,Canada,0,0,0,0,North America,wilson,1
659,146,windham1999,Phragmites australis,Primary-producer,Abundance,Macrophytes,Estuary,Observational,354,260,11.64,4.97,,207,0,0,1,0,0,0,"(1) fellowship from Rutgers University Marine Field Station, (2) Marion Johnson Fellowship from the Graduate School of Rutgers University",NA,Estuaries,Ecosystem,1999,1.331,1999,USA,0,0,1,0,North America,windham,1
548,147,winton2002,several fish spp.,Predator,Abundance,Macrophytes,Lake,Manipulative,355,261,-1.2,0.98,,17,1,0,0,0,0,0,"(1) New Zealand Foundation for Research, Science and Technology (Contract no. C01X0021), (2) Hamilton City Council.",NA,New Zealand Journal of Marine and Freshwater Research,Ecosystem,2002,0.628,2002,New Zealand,0,0,0,0,Australia and New Zealand,winton,1
547,147,winton2002,several fish spp.,Predator,Abundance,Phytoplankton,Lake,Manipulative,356,261,-0.71,0.77,,17,1,0,0,0,0,0,"(1) New Zealand Foundation for Research, Science and Technology (Contract no. C01X0021), (2) Hamilton City Council.",NA,New Zealand Journal of Marine and Freshwater Research,Ecosystem,2002,0.628,2002,New Zealand,0,0,0,0,Australia and New Zealand,winton,1
21,148,wittmann2012,Corbicula fluminea,Filter-collector,Abundance,Benthic Invertebrates,Lake,Manipulative,357,262,0.3,0.24,,8,0,0,0,0,0,1,"(1) Southern Nevada Public Lands Management Act, (2) Lahontan Regional Water Quality Control Board, (3) Nevada Division of State Lands",NA,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2012,1.917,2012,USA,0,0,0,0,North America,wittmann,1
23,148,wittmann2012,Corbicula fluminea,Filter-collector,Abundance,Benthic Invertebrates,Lake,Manipulative,357,262,0.55,0.24,,8,0,0,0,0,0,1,"(1) Southern Nevada Public Lands Management Act, (2) Lahontan Regional Water Quality Control Board, (3) Nevada Division of State Lands",NA,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2012,1.917,2012,USA,0,0,0,0,North America,wittmann,1
22,148,wittmann2012,Corbicula fluminea,Filter-collector,Diversity,Benthic Invertebrates,Lake,Manipulative,358,263,3.13,0.52,,8,0,0,0,0,0,1,"(1) Southern Nevada Public Lands Management Act, (2) Lahontan Regional Water Quality Control Board, (3) Nevada Division of State Lands",NA,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2012,1.917,2012,USA,0,0,0,0,North America,wittmann,1
24,148,wittmann2012,Corbicula fluminea,Filter-collector,Diversity,Benthic Invertebrates,Lake,Manipulative,358,263,2.17,0.37,,8,0,0,0,0,0,1,"(1) Southern Nevada Public Lands Management Act, (2) Lahontan Regional Water Quality Control Board, (3) Nevada Division of State Lands",NA,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2012,1.917,2012,USA,0,0,0,0,North America,wittmann,1
660,149,yozzo2012,Phragmites australis,Primary-producer,Diversity,Benthic Invertebrates,River,Observational,359,264,-0.88,0.01,,7,0,0,0,0,0,1,(1) Hudson River Research Grant Program of the Hudson River Foundation,NA,Esuaries and Coasts,Ecosystem,2012,2.56,2012,USA,0,0,1,0,North America,yozzo,1
661,149,yozzo2012,Phragmites australis,Primary-producer,Diversity,Benthic Invertebrates,River,Observational,359,264,-1.39,0.01,,7,0,0,0,0,0,1,(1) Hudson River Research Grant Program of the Hudson River Foundation,NA,Esuaries and Coasts,Ecosystem,2012,2.56,2012,USA,0,0,1,0,North America,yozzo,1
252,150,zambrano1999,Cyprinus carpio,Omnivore,Abundance,Benthic Invertebrates,Lake,Observational,360,265,-0.17,0.63,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
254,150,zambrano1999,Cyprinus carpio,Omnivore,Abundance,Fish,Lake,Observational,361,265,0.41,0.64,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
249,150,zambrano1999,Cyprinus carpio,Omnivore,Abundance,Macrophytes,Lake,Observational,362,265,-0.5,0.64,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
250,150,zambrano1999,Cyprinus carpio,Omnivore,Abundance,Macrophytes,Lake,Observational,362,265,-0.63,0.66,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
251,150,zambrano1999,Cyprinus carpio,Omnivore,Abundance,Macrophytes,Lake,Observational,362,265,-0.73,0.67,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
245,150,zambrano1999,Cyprinus carpio,Omnivore,Abundance,Phytoplankton,Lake,Observational,363,265,0.15,0.46,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
246,150,zambrano1999,Cyprinus carpio,Omnivore,Abundance,Zooplankton,Lake,Observational,364,265,-0.19,0.46,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
247,150,zambrano1999,Cyprinus carpio,Omnivore,Abundance,Zooplankton,Lake,Observational,364,265,-0.66,0.49,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
248,150,zambrano1999,Cyprinus carpio,Omnivore,Abundance,Zooplankton,Lake,Observational,364,265,-0.6,0.48,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
253,150,zambrano1999,Cyprinus carpio,Omnivore,Diversity,Benthic Invertebrates,Lake,Observational,365,266,-0.09,0.46,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
238,150,zambrano1999,Cyprinus carpio,Omnivore,Physiochemistry,Nutrients-N,Lake,Observational,366,267,-0.16,0.46,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
239,150,zambrano1999,Cyprinus carpio,Omnivore,Physiochemistry,Nutrients-N,Lake,Observational,366,267,0.38,0.47,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
240,150,zambrano1999,Cyprinus carpio,Omnivore,Physiochemistry,Nutrients-N,Lake,Observational,366,267,0.15,0.46,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
241,150,zambrano1999,Cyprinus carpio,Omnivore,Physiochemistry,Nutrients-N,Lake,Observational,366,267,0.22,0.46,,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y Tecnología (CONACyT), (2) British Council, (3) Fundación UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0
